institution_id,programme,project_name,amount,basis,certainty
school:71294465,Operační program Jan Amos Komenský,Modernizace vzdělávání OP JAK,2125659,allocated,observed
school:75017814,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v MŠ Ostružno,374522,allocated,observed
school:70933057,Operační program Jan Amos Komenský,Zvýšení kvality vzdělávání v Masarykově ZŠ a MŠ Brodce pomocí Šablon OPJAK,1987236,allocated,observed
school:70892598,Operační program Jan Amos Komenský,Základní škola a Mateřská škola Postupice OP JAK,1000137,allocated,observed
school:75007185,Operační program Jan Amos Komenský,MŠ Dolní Rychnov OP JAK,435927,allocated,observed
school:49328255,Operační program Jan Amos Komenský,Profesní rozvoj,2469836,allocated,observed
school:75022401,Operační program Jan Amos Komenský,Společně to dokážeme,1047100,allocated,observed
school:71012141,Operační program Jan Amos Komenský,Robotika pro nejmenší,371775,allocated,observed
school:46071172,Operační program Jan Amos Komenský,Šablony I - ZUŠ Teplice,2629000,allocated,observed
school:49528351,Operační program Jan Amos Komenský,Základní škola Bystřice OP JAK,1697173,allocated,observed
school:71002391,Operační program Jan Amos Komenský,MŠ Zvídálek Slavkov 002,902009,allocated,observed
school:70837279,Operační program Jan Amos Komenský,Šablony I JAK pro ZŠ Václavkova 950 MB,585187,allocated,observed
school:75034964,Operační program Jan Amos Komenský,Projekt 4 - pro ZŠ a MŠ v Kácově,1122727,allocated,observed
school:75026392,Operační program Jan Amos Komenský,OP JAK - Společné vzdělávání I,820985,allocated,observed
school:48805513,Operační program Jan Amos Komenský,Šablony 2023 na ZŠ Gen. Svobody,2702478,allocated,observed
school:70886113,Operační program Jan Amos Komenský,Šablony4_Úprkova,3691249,allocated,observed
school:70987122,Operační program Jan Amos Komenský,Šablony 2023 na ZŠ a MŠ Bohuslavice,2389360,allocated,observed
school:71294180,Operační program Jan Amos Komenský,Šablony OP JAK pro ZŠ Turnov Zborovská,471400,allocated,observed
school:62073184,Operační program Jan Amos Komenský,ZŠ Lipůvka 002,2040385,allocated,observed
school:70989010,Operační program Jan Amos Komenský,Šablony I - OPJAK - 1. ZŠ Mnichovo Hradiště,1744250,allocated,observed
school:70992169,Operační program Jan Amos Komenský,Škola pro všechny IV,1037000,allocated,observed
school:72540931,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v MŠ Třebnouševes,358678,allocated,observed
school:61357324,Operační program Jan Amos Komenský,OP JAK - Šablony I - ZŠ a MŠ Krásný Dvůr,1223809,allocated,observed
school:70188891,Operační program Jan Amos Komenský,"Rovný přístup ke vzdělávání v MŠ Pod Lipou, Hořice",451504,allocated,observed
school:68334257,Operační program Jan Amos Komenský,Škola plná nápadů,2640146,allocated,observed
school:75022133,Operační program Jan Amos Komenský,Jdeme dál,1697074,allocated,observed
school:72743361,Operační program Jan Amos Komenský,"INOVACE VE VÝUCE, SPOLUPRÁCE",1727982,allocated,observed
school:75034875,Operační program Jan Amos Komenský,Kmetiněves Šablony JAK,837679,allocated,observed
school:70983151,Operační program Jan Amos Komenský,Inovativní přístup ke vzdělávání v MŠ Veliš,374415,allocated,observed
school:61384615,Operační program Jan Amos Komenský,Šablony4_Jitřní,629498,allocated,observed
school:49558633,Operační program Jan Amos Komenský,Pohádka,542035,allocated,observed
school:70984387,Operační program Jan Amos Komenský,Šablony I OP JAK na ZŠ T.G.M. Fulnek,2220010,allocated,observed
school:65639618,Operační program Jan Amos Komenský,Cesta za poznáním,3229632,allocated,observed
school:70934479,Operační program Jan Amos Komenský,OP JAK ZŠ Zaječí,842425,allocated,observed
school:63831589,Operační program Jan Amos Komenský,Šablony4_Křimická,3296970,allocated,observed
school:62157299,Operační program Jan Amos Komenský,Šablony pro MŠ a ZŠ pro děti a žáky s PAS,1132727,allocated,observed
school:60154691,Operační program Jan Amos Komenský,Inovativní vzdělávání na ZŠ Podharť,2011176,allocated,observed
school:61387363,Operační program Jan Amos Komenský,Příběhy IV,4565536,allocated,observed
school:47922303,Operační program Jan Amos Komenský,Vzdělávání pro budoucnost,3872939,allocated,observed
school:70839034,Operační program Jan Amos Komenský,Šablony OP JAK I pro ZŠ Hustopeče,520313,allocated,observed
school:75006731,Operační program Jan Amos Komenský,Veselá školka,1056143,allocated,observed
school:07504411,Operační program Jan Amos Komenský,MŠ Herink šablony OP JAK,431606,allocated,observed
school:75016231,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v ZŠ a MŠ Bukovice,889720,allocated,observed
school:70983216,Operační program Jan Amos Komenský,Vzděláváme se v ZŠ a MŠ Chomutice,372700,allocated,observed
school:71005111,Operační program Jan Amos Komenský,Bezva škola 4,1149112,allocated,observed
school:71010645,Operační program Jan Amos Komenský,Umíme si pomáhat 3,344478,allocated,observed
school:67440690,Operační program Jan Amos Komenský,Vzdělávání ZUŠ Jičín II.,2211803,allocated,observed
school:71294503,Operační program Jan Amos Komenský,Inspirativní přístup ke vzdělávání v MŠ U Kina,722985,allocated,observed
school:46773568,Operační program Jan Amos Komenský,MŠ Pastelka 002 Roudnice nad Labem,538040,allocated,observed
school:47515911,Operační program Jan Amos Komenský,Učíme se společně IV,1522692,allocated,observed
school:70845921,Operační program Jan Amos Komenský,Šablony III. - ZUŠ V. Talicha Beroun,1520500,allocated,observed
school:61357332,Operační program Jan Amos Komenský,Šablony OP JAK pro ZŠ Jižní Žatec,1889480,allocated,observed
school:60555106,Operační program Jan Amos Komenský,Personální podpora a vzdělávání pracovníků pro MŠ PASTELKY,449675,allocated,observed
school:70910600,Operační program Jan Amos Komenský,Společně se učíme - ZŠ Rokytnice nad Jizerou,996775,allocated,observed
school:70994471,Operační program Jan Amos Komenský,Šablony OP JAK ZŠ Nýrov,342050,allocated,observed
school:70995991,Operační program Jan Amos Komenský,MŠ Všestary šablony OP JAK,434267,allocated,observed
school:48461636,Operační program Jan Amos Komenský,ŠABLONY OP JAK I pro ZŠ,371950,allocated,observed
school:61904180,Operační program Jan Amos Komenský,Šablony ZŠ Konečná I,374950,allocated,observed
school:65765478,Operační program Jan Amos Komenský,Vzdělávání pro všechny,1997132,allocated,observed
school:70995974,Operační program Jan Amos Komenský,Moderně ke vzdělání,692425,allocated,observed
school:49753347,Operační program Jan Amos Komenský,OP JAK - Šablony I - ZŠ Ostrov Masarykova,3361795,allocated,observed
school:71001182,Operační program Jan Amos Komenský,Šablony JAK,787475,allocated,observed
school:75033054,Operační program Jan Amos Komenský,"Základní škola a mateřská škola Benešov, Na Karlově  OP JAK",3677680,allocated,observed
school:48461539,Operační program Jan Amos Komenský,Škola pro všechny  - OP JAK,3577682,allocated,observed
school:75001144,Operační program Jan Amos Komenský,ZŠ a MŠ Dobrá Voda_JAK I.,2807933,allocated,observed
school:70978361,Operační program Jan Amos Komenský,Šablony JAK,4098595,allocated,observed
school:70986541,Operační program Jan Amos Komenský,Šablony pro MŠ Chyšky IV - OP JAK,469540,allocated,observed
school:00854719,Operační program Jan Amos Komenský,"Společně se učíme - ZŠ Jana Harracha 97, Jilemnice",2472583,allocated,observed
school:64628329,Operační program Jan Amos Komenský,Vzděláním k poznání IV,3356505,allocated,observed
school:70988595,Operační program Jan Amos Komenský,Cesta za poznáním III,604786,allocated,observed
school:62537741,Operační program Jan Amos Komenský,MŠ OPLETALA_JAK I.,797489,allocated,observed
school:47791128,Operační program Jan Amos Komenský,Škola hrou,477099,allocated,observed
school:70695903,Operační program Jan Amos Komenský,Činnostní malotřídní škola 2023,803210,allocated,observed
school:70933901,Operační program Jan Amos Komenský,Učíme se trochu jinak,1644850,allocated,observed
school:47611219,Operační program Jan Amos Komenský,Šablony4_Řeporyje,2895938,allocated,observed
school:07280238,Operační program Jan Amos Komenský,MŠ Světlov Šternberk - Šablony I.,770470,allocated,observed
school:70919623,Operační program Jan Amos Komenský,MŠ Kotlaska 002,446465,allocated,observed
school:70998825,Operační program Jan Amos Komenský,"Děti, žáci, rodina, škola",1241075,allocated,observed
school:62072765,Operační program Jan Amos Komenský,MŠ Doubravice BK 002,506619,allocated,observed
school:75022834,Operační program Jan Amos Komenský,Šablony I v ZŠ Zádveřice - Raková,615923,allocated,observed
school:70876487,Operační program Jan Amos Komenský,OPJAK I - ZŠ Zámoraví,1301252,allocated,observed
school:75029111,Operační program Jan Amos Komenský,"Šablony OP JAK v ZŠ a MŠ Bohumín, Bezručova",1463363,allocated,observed
school:47694815,Operační program Jan Amos Komenský,ZŠ K.V. Strašice-Šablony OP JAK,1186900,allocated,observed
school:71003380,Operační program Jan Amos Komenský,"Šablony I ZŠ a MŠ Sentice Personální podpora, profesní rozvoj pedagogů a spolupráce s rodiči dětí",782298,allocated,observed
school:70996890,Operační program Jan Amos Komenský,Šablony I JAK pro ZŠ Čechtice,1478561,allocated,observed
school:00852287,Operační program Jan Amos Komenský,Podpora inovativního vzdělávání,2391575,allocated,observed
school:70987131,Operační program Jan Amos Komenský,ZŠ a MŠ Lovčice JAK Šablony I,831226,allocated,observed
school:47013711,Operační program Jan Amos Komenský,Základní škola Jesenice JAK,476929,allocated,observed
school:60611669,Operační program Jan Amos Komenský,Cesta k jednoduchosti IV.,742953,allocated,observed
school:70995346,Operační program Jan Amos Komenský,ZŠ TGM Šardice JAK Šablony I,964565,allocated,observed
school:47922494,Operační program Jan Amos Komenský,"Podpora dětí, žáků a učitelů JAK.",2617055,allocated,observed
school:70985618,Operační program Jan Amos Komenský,OP JAK I. - ZŠ Velké Heraltice,1250076,allocated,observed
school:70659214,Operační program Jan Amos Komenský,ZŠ SNW Kunžak,824263,allocated,observed
school:47326239,Operační program Jan Amos Komenský,Rozvoj inovativního vzdělávání,3844794,allocated,observed
school:49753754,Operační program Jan Amos Komenský,OP JAK - Šablony I - ZŠ Karlovy Vary Konečná,3101537,allocated,observed
school:60780487,Operační program Jan Amos Komenský,Šablony Město Albrechtice,676776,allocated,observed
school:49855328,Operační program Jan Amos Komenský,Škola pro všechny,1546435,allocated,observed
school:70983658,Operační program Jan Amos Komenský,"Učíme se, rosteme",377734,allocated,observed
school:71005471,Operační program Jan Amos Komenský,ZŠ MŠ Čejč JAK Šablony I,1081082,allocated,observed
school:75026619,Operační program Jan Amos Komenský,MŠ Mrsklesy OP JAK,411775,allocated,observed
school:46750321,Operační program Jan Amos Komenský,Šablony Jablonné IV,2591627,allocated,observed
school:70980357,Operační program Jan Amos Komenský,Šablony OP JAK v ZŠ a MŠ Krchleby,796919,allocated,observed
school:00581658,Operační program Jan Amos Komenský,Rozvoj vzdělání v ZŠ Trhové Sviny,2627739,allocated,observed
school:61989266,Operační program Jan Amos Komenský,Šablony I OP JAK na ZŠ U Haldy,941825,allocated,observed
school:60610981,Operační program Jan Amos Komenský,Šablony I - OP JAK - ZŠ MŠ Lázně Kynžvart,1192113,allocated,observed
school:75000512,Operační program Jan Amos Komenský,Šablony OP JAK 23/24,1014822,allocated,observed
school:49459767,Operační program Jan Amos Komenský,ZŠ a MŠ Želešice Šablony I OP JAK,1602102,allocated,observed
school:72744049,Operační program Jan Amos Komenský,S Klíčkem za poznáním,1196122,allocated,observed
school:75029529,Operační program Jan Amos Komenský,Jedeme dál,551054,allocated,observed
school:60816830,Operační program Jan Amos Komenský,ZUŠ Dačice,1202490,allocated,observed
school:70992401,Operační program Jan Amos Komenský,MŠ Mnichovice šablony OP JAK,740247,allocated,observed
school:46750495,Operační program Jan Amos Komenský,"Personální podpora a vzdělávání ZŠ,MŠ Sloup v Čechách OP JAK",963782,allocated,observed
school:75020441,Operační program Jan Amos Komenský,Aktivity IV.,1486516,allocated,observed
school:70884013,Operační program Jan Amos Komenský,Šablony ZŠMŠ Rosovice,810311,allocated,observed
school:48683833,Operační program Jan Amos Komenský,SLUNÍČKOVÁ POLYtechnika,182836,allocated,observed
school:86594583,Operační program Jan Amos Komenský,MŠ Čtyřlístek šablony OP JAK,752022,allocated,observed
school:70841098,Operační program Jan Amos Komenský,"Šablony I- Moderní vzdělávání v ZŠ, Prachatice, Zlatá stezka 387",493224,allocated,observed
school:70989214,Operační program Jan Amos Komenský,MŠ Hříšice,362640,allocated,observed
school:45238782,Operační program Jan Amos Komenský,Zkvalitnění výuky v ZŠ Jungmannova JAK I,3214725,allocated,observed
