institution_id,programme,project_name,amount,basis,certainty
school:75017156,Operační program Jan Amos Komenský,Škola pro všechny,995050,allocated,observed
school:71001930,Operační program Jan Amos Komenský,Podpora činnosti ZŠ a MŠ Plesná 2023,1268258,allocated,observed
school:71003517,Operační program Jan Amos Komenský,"MŠ, ZŠ a ŠD Úžice 002",967278,allocated,observed
school:75006081,Operační program Jan Amos Komenský,Šablony I. OPJAK ZŠ a MŠ Pocinovice,863977,allocated,observed
school:70923442,Operační program Jan Amos Komenský,ŠABLONY I - OP JAK,241426,allocated,observed
school:70993106,Operační program Jan Amos Komenský,Dovednosti pro budoucnost,1322102,allocated,observed
school:70996423,Operační program Jan Amos Komenský,Aktivní škola,982191,allocated,observed
school:70986916,Operační program Jan Amos Komenský,OP JAK Škola hrou,891200,allocated,observed
school:63831341,Operační program Jan Amos Komenský,ŠABLONY I OP JAK pro ZŠ Jeseniova,3604004,allocated,observed
school:70985901,Operační program Jan Amos Komenský,Škola hrou,782551,allocated,observed
school:75000580,Operační program Jan Amos Komenský,Šablony MŠ a ZŠ Dražice,1120881,allocated,observed
school:60254238,Operační program Jan Amos Komenský,"Šablony OP JAK pro ZŠ Tanvald, Údolí Kamenice",568562,allocated,observed
school:49137158,Operační program Jan Amos Komenský,"MŠ Břeclav, Břetislavova 6 - šablony OP JAK",620644,allocated,observed
school:69976058,Operační program Jan Amos Komenský,ŠABLONY OP JAK MŠ HOLÝŠOV,848016,allocated,observed
school:72743409,Operační program Jan Amos Komenský,Nové šablony pro MŠ Panenský Týnec,430712,allocated,observed
school:71010726,Operační program Jan Amos Komenský,"NADĚJKOVSKÁ ŠKOLA OTEVŘENÁ LIDEM, MYŠLENKÁM A INOVACÍM",742507,allocated,observed
school:75031647,Operační program Jan Amos Komenský,Šablony IV ZŠ a MŠ Záhornice,445676,allocated,observed
school:70987173,Operační program Jan Amos Komenský,ZŠ a MŠ Dolany Šablony OPJAK,800676,allocated,observed
school:70098093,Operační program Jan Amos Komenský,Šablony4_Nadparkem,574511,allocated,observed
school:60990431,Operační program Jan Amos Komenský,Další rozvoj ZŠ a MŠ Karolinka,2021587,allocated,observed
school:70912181,Operační program Jan Amos Komenský,"OP JAK personální podpora v MŠ, ZŠ, zvyšování kvalifikace pedagogů, inovativní vzdělávání v MŠ, ZŠ, ŠD",800327,allocated,observed
school:70936838,Operační program Jan Amos Komenský,JAK ZS BĚLÁ P/B,1682425,allocated,observed
school:72741627,Operační program Jan Amos Komenský,Školka v pohodě,494950,allocated,observed
school:69781885,Operační program Jan Amos Komenský,Šablony I - ZŠ Podbělohorská,1637322,allocated,observed
school:70984492,Operační program Jan Amos Komenský,Podpora vzdělávání Kardašova Řečice (OP JAK),1899687,allocated,observed
school:75031418,Operační program Jan Amos Komenský,ZŠ Kosmonosy Šablony OP JAK,480706,allocated,observed
school:70844755,Operační program Jan Amos Komenský,Speciální ZŠ a MŠ Ústí nad Orlicí 002,1199669,allocated,observed
school:70999317,Operační program Jan Amos Komenský,ZŠ a ŠD Vraňany 002,488872,allocated,observed
school:00848298,Operační program Jan Amos Komenský,Učíme se s radostí,3981887,allocated,observed
school:70640041,Operační program Jan Amos Komenský,Šablony JAK I. v MŠ Jablunkov,692838,allocated,observed
school:46773312,Operační program Jan Amos Komenský,Inovace na Boženě,2996050,allocated,observed
school:72744812,Operační program Jan Amos Komenský,OP JAK,443633,allocated,observed
school:70981582,Operační program Jan Amos Komenský,Zdravá moderní škola,726962,allocated,observed
school:75000181,Operační program Jan Amos Komenský,Zkvalitnění předškolního vzdělávání MŠ Hluboká nad Vltavou,820933,allocated,observed
school:75023075,Operační program Jan Amos Komenský,Šablony MŠ Lhota,436966,allocated,observed
school:72742577,Operační program Jan Amos Komenský,Vzděláváme individuálně,303156,allocated,observed
school:70919020,Operační program Jan Amos Komenský,Podpora předškolního vzdělávání v MŠ HUSLENKY,443363,allocated,observed
school:75005221,Operační program Jan Amos Komenský,Šablony I. OP JAK pro ZŠ a MŠ Měčín,1168775,allocated,observed
school:71006214,Operační program Jan Amos Komenský,ZŠ a MŠ Lužnice pokračuje (OP JAK),788391,allocated,observed
school:70992045,Operační program Jan Amos Komenský,Škola hrou,693951,allocated,observed
school:00836397,Operační program Jan Amos Komenský,Podpora vzdělávání na ZŠ Dolní Němčí,2994049,allocated,observed
school:49745921,Operační program Jan Amos Komenský,OP JAK - Šablony I - ZŠMŠ Trnová,986725,allocated,observed
school:71008233,Operační program Jan Amos Komenský,ZŠ Hradištko - Nové výzvy,2076116,allocated,observed
school:61985414,Operační program Jan Amos Komenský,Rozvíjíme ZŠ a MŠ Kokory - Šablony I OP JAK,1252824,allocated,observed
school:70920834,Operační program Jan Amos Komenský,"OP JAK Šablony I - Základní škola a mateřská škola Miřetice, okres Chrudim",1010135,allocated,observed
school:70992053,Operační program Jan Amos Komenský,Šablony I - MŠ Měřín,617069,allocated,observed
school:00856118,Operační program Jan Amos Komenský,Projekt školy v ráji,866876,allocated,observed
school:60433370,Operační program Jan Amos Komenský,Inovativní vzdělávání  v MŠ,647275,allocated,observed
school:75031388,Operační program Jan Amos Komenský,Místo pro nová semínka,592540,allocated,observed
school:75016460,Operační program Jan Amos Komenský,Zvýšení kvality vzdělávání na ZŠ Slatiňany IV,2241152,allocated,observed
school:46271040,Operační program Jan Amos Komenský,Podpora profesního rozvoje zaměstnanců,1429917,allocated,observed
school:75029201,Operační program Jan Amos Komenský,Od hraní k učení IV - ZŠ a MŠ Rokytnice u Přerova,1172772,allocated,observed
school:71012389,Operační program Jan Amos Komenský,Rozvoj sociálních kompetencí,371082,allocated,observed
school:70895201,Operační program Jan Amos Komenský,ZŠ Kolová OP JAK,739588,allocated,observed
school:71008004,Operační program Jan Amos Komenský,Inovativní vzdělávání dětí v MŠ,443175,allocated,observed
school:48283088,Operační program Jan Amos Komenský,Šablony JAK na ZŠ a MŠ Jižní,1949480,allocated,observed
school:70941521,Operační program Jan Amos Komenský,Šablony pro 63. MŠ Plzeň  OP JAK,880166,allocated,observed
school:70994625,Operační program Jan Amos Komenský,Školka plná dětí u lípy,512863,allocated,observed
school:70645957,Operační program Jan Amos Komenský,ZŠ Paseka,482425,allocated,observed
school:60436221,Operační program Jan Amos Komenský,JAK Horáčkova,3435509,allocated,observed
school:44226250,Operační program Jan Amos Komenský,Tvořivá škola,1210803,allocated,observed
school:71001174,Operační program Jan Amos Komenský,Rozvoj pedagogů ZŠ a MŠ Olbramovice,1033902,allocated,observed
school:71006648,Operační program Jan Amos Komenský,OP JAK Miličín,1173739,allocated,observed
school:68899092,Operační program Jan Amos Komenský,Šablony ZUŠ Karviná,2760139,allocated,observed
school:70989648,Operační program Jan Amos Komenský,Škola hrou Hrádek,958715,allocated,observed
school:60436140,Operační program Jan Amos Komenský,Šablony JAK Vodičkova,2358257,allocated,observed
school:62330276,Operační program Jan Amos Komenský,Šablony OP JAK - ZUŠ Bílovec,991913,allocated,observed
school:70995851,Operační program Jan Amos Komenský,Společně v kruhu roztančíme duhu,353327,allocated,observed
school:47611456,Operační program Jan Amos Komenský,Komenský v Táborské,3166765,allocated,observed
school:60680270,Operační program Jan Amos Komenský,Šablony OP JAK I pro ZŠ Lednice,2145330,allocated,observed
school:62994425,Operační program Jan Amos Komenský,Zvýšení digitálních kompetencí učitelů a personální podpora ZŠ a MŠ,1578438,allocated,observed
school:72052635,Operační program Jan Amos Komenský,Šablony pro Všenory IV.,2446402,allocated,observed
school:72744782,Operační program Jan Amos Komenský,Šablony v MŠ Žitenice,473593,allocated,observed
school:72745126,Operační program Jan Amos Komenský,Inovativní výuka v ZŠ a MŠ Ploskovice,1864502,allocated,observed
school:70698457,Operační program Jan Amos Komenský,MŠ Čtyřlístek se inovuje IV,548816,allocated,observed
school:47005254,Operační program Jan Amos Komenský,Zkvalitnění vzdělávání na ZŠ Řevnice - šablony OPJAK,3951605,allocated,observed
school:06090664,Operační program Jan Amos Komenský,Šablony I JAK pro ZŠ Formanská Praha,663620,allocated,observed
school:70990743,Operační program Jan Amos Komenský,Šenov JAK1,857570,allocated,observed
school:70840661,Operační program Jan Amos Komenský,Komenskému pro radost,1048200,allocated,observed
school:60802651,Operační program Jan Amos Komenský,Škola pro život,1593123,allocated,observed
school:75000539,Operační program Jan Amos Komenský,Vzdělávání I,1470269,allocated,observed
school:70883556,Operační program Jan Amos Komenský,OP JAK - Šablony I - MŠ Březová,403925,allocated,observed
school:71000453,Operační program Jan Amos Komenský,Šablony pro Mateřskou školu a Základní školu Ostopovice IV,1354546,allocated,observed
school:71011528,Operační program Jan Amos Komenský,Rozvoj kompetencí v ZŠ a MŠ Střelice,3880101,allocated,observed
school:46750461,Operační program Jan Amos Komenský,Šablony I JAK pro ZŠ U Lesa Nový Bor,2515503,allocated,observed
school:49459724,Operační program Jan Amos Komenský,JAK na Šablony,4332687,allocated,observed
school:70995141,Operační program Jan Amos Komenský,OP JAK - moderní škola ZŠ a MŠ Radostice,902050,allocated,observed
school:70944717,Operační program Jan Amos Komenský,JAK KOMENSKY MSDB I,644130,allocated,observed
school:61386685,Operační program Jan Amos Komenský,Společně Na Beránku IV,5900338,allocated,observed
school:47611383,Operační program Jan Amos Komenský,MŠ Mezivrší - Šablony  IV OPJAK,551711,allocated,observed
school:75027089,Operační program Jan Amos Komenský,TŘANOVICE_OP_JAK_2023,1286796,allocated,observed
school:68975147,Operační program Jan Amos Komenský,Učíme se spolu,2954360,allocated,observed
school:70984859,Operační program Jan Amos Komenský,ZŠ Kraslice 002,506725,allocated,observed
school:70979731,Operační program Jan Amos Komenský,Šablony pro ZŠ a MŠ Ohnišov I,251025,allocated,observed
school:70992231,Operační program Jan Amos Komenský,OKNO DO SVĚTA,447029,allocated,observed
school:62331361,Operační program Jan Amos Komenský,Škola není nuda III,2100482,allocated,observed
school:75021781,Operační program Jan Amos Komenský,Učitel 21. století,905205,allocated,observed
school:75015811,Operační program Jan Amos Komenský,Šablony OP JAK ZŠ a MŠ Kameničky,1224161,allocated,observed
school:04916204,Operační program Jan Amos Komenský,Zvýšení kvality vzdělávání na MŠ Zlonín,449099,allocated,observed
school:75029464,Operační program Jan Amos Komenský,Rozvoj výuky v ZŠ a MŠ Majetín - Šablony I OP JAK,899736,allocated,observed
school:75001047,Operační program Jan Amos Komenský,Rozvíjíme kvalitu výuky,851200,allocated,observed
school:00847119,Operační program Jan Amos Komenský,"Šablony I OP JAK - ZŠ Třinec, Slezská",3836582,allocated,observed
school:75034042,Operační program Jan Amos Komenský,Inovace do školy,2276176,allocated,observed
school:60869780,Operační program Jan Amos Komenský,Šablony IV pro ZŠ a MŠ Bernartice,1405222,allocated,observed
school:47067641,Operační program Jan Amos Komenský,Vzdělaný a spolupracující učitel,3466908,allocated,observed
school:70989397,Operační program Jan Amos Komenský,Společný projekt,677768,allocated,observed
school:72742348,Operační program Jan Amos Komenský,Klubíčko plné žážitků,550650,allocated,observed
school:71000399,Operační program Jan Amos Komenský,OP JAK pro Kytičku,503370,allocated,observed
school:70695083,Operační program Jan Amos Komenský,Šablony OPJAK v ZŠ Křižany,514713,allocated,observed
school:60611481,Operační program Jan Amos Komenský,Šablony OP JAK na ZŠ v Hostouni,727100,allocated,observed
school:75015641,Operační program Jan Amos Komenský,Inovativní vzdělávání dětí MŠ Krupkova,514575,allocated,observed
school:75006197,Operační program Jan Amos Komenský,JAK Šablony - MŠ Příchovice,412952,allocated,observed
school:61357413,Operační program Jan Amos Komenský,Nové šablony pro ZŠ Peruc,1064463,allocated,observed
school:64040402,Operační program Jan Amos Komenský,Rozvoj kvality služeb školy 4,3110728,allocated,observed
school:46956981,Operační program Jan Amos Komenský,Šablony IV - ZŠ a MŠ Buchlovice,1448998,allocated,observed
school:65082478,Operační program Jan Amos Komenský,Šablony I pro Speciální základní školu a Praktickou školu Šluknov,767812,allocated,observed
school:70940827,Operační program Jan Amos Komenský,OP JAK,596669,allocated,observed
school:63831406,Operační program Jan Amos Komenský,OP JAK  Lobkovicovo I,4572839,allocated,observed
school:70992975,Operační program Jan Amos Komenský,"Šablony OP JAK ZŠ, MŠ",915135,allocated,observed
