institution_id,institution_name,ico,founder_id,founder_name,founder_type,municipality,region
school:75023351,IČO 75023351,75023351,founder:00365408,Zřizovatel IČO 00365408,obec,,Jihomoravský
school:60611308,IČO 60611308,60611308,founder:00256927,Zřizovatel IČO 00256927,obec,,Plzeňský
school:70993963,IČO 70993963,70993963,founder:00286788,Zřizovatel IČO 00286788,obec,,Vysočina
school:71010696,IČO 71010696,71010696,founder:00254070,Zřizovatel IČO 00254070,obec,,Karlovarský
school:71001298,IČO 71001298,71001298,founder:61729639,Zřizovatel IČO 61729639,obec,,Jihomoravský
school:75021862,IČO 75021862,75021862,founder:00287237,Zřizovatel IČO 00287237,obec,,Zlínský
school:70698317,IČO 70698317,70698317,founder:00276251,Zřizovatel IČO 00276251,obec,,Liberecký
school:72744308,IČO 72744308,72744308,founder:00264598,Zřizovatel IČO 00264598,obec,,Ústecký
school:75015790,IČO 75015790,75015790,founder:00270814,Zřizovatel IČO 00270814,obec,,Pardubický
school:28859235,IČO 28859235,28859235,founder:00275204,Zřizovatel IČO 00275204,obec,,Královéhradecký
school:71009001,IČO 71009001,71009001,founder:48527416,Zřizovatel IČO 48527416,obec,,Vysočina
school:71000895,IČO 71000895,71000895,founder:00268941,Zřizovatel IČO 00268941,obec,,Královéhradecký
school:63554453,IČO 63554453,63554453,founder:70891168,Karlovarský kraj,kraj,,Karlovarský
school:70982996,IČO 70982996,70982996,founder:00378470,Zřizovatel IČO 00378470,obec,,Vysočina
school:70999660,IČO 70999660,70999660,founder:00287113,Zřizovatel IČO 00287113,obec,,Zlínský
school:64707130,IČO 64707130,64707130,founder:00261220,Zřizovatel IČO 00261220,obec,,Ústecký
school:70989222,IČO 70989222,70989222,founder:00279307,Zřizovatel IČO 00279307,obec,,Pardubický
school:72540885,IČO 72540885,72540885,founder:00665100,Zřizovatel IČO 00665100,obec,,Středočeský
school:70992070,IČO 70992070,70992070,founder:00599654,Zřizovatel IČO 00599654,obec,,Vysočina
school:60611952,IČO 60611952,60611952,founder:00259560,Zřizovatel IČO 00259560,obec,,Karlovarský
school:70995877,IČO 70995877,70995877,founder:00259853,Zřizovatel IČO 00259853,obec,,Plzeňský
school:70995605,IČO 70995605,70995605,founder:00268933,Zřizovatel IČO 00268933,obec,,Královéhradecký
school:62073419,IČO 62073419,62073419,founder:00281069,Zřizovatel IČO 00281069,obec,,Jihomoravský
school:70984051,IČO 70984051,70984051,founder:00568651,Zřizovatel IČO 00568651,obec,,Zlínský
school:70981183,IČO 70981183,70981183,founder:00671967,Zřizovatel IČO 00671967,obec,,Liberecký
school:71010726,IČO 71010726,71010726,founder:00249891,Zřizovatel IČO 00249891,obec,,Jihočeský
school:70985791,IČO 70985791,70985791,founder:00277185,Zřizovatel IČO 00277185,obec,,Pardubický
school:70640254,IČO 70640254,70640254,founder:63026112,Zřizovatel IČO 63026112,obec,,Moravskoslezský
school:70993815,IČO 70993815,70993815,founder:00599611,Zřizovatel IČO 00599611,obec,,Vysočina
school:75005441,IČO 75005441,75005441,founder:00259322,Zřizovatel IČO 00259322,obec,,Karlovarský
school:75015251,IČO 75015251,75015251,founder:00271624,Zřizovatel IČO 00271624,obec,,Královéhradecký
school:75033828,IČO 75033828,75033828,founder:00238678,Zřizovatel IČO 00238678,obec,,Středočeský
school:71294007,IČO 71294007,71294007,founder:00556297,Zřizovatel IČO 00556297,obec,,Ústecký
school:70996652,IČO 70996652,70996652,founder:00304310,Zřizovatel IČO 00304310,obec,,Zlínský
school:70983844,IČO 70983844,70983844,founder:00291315,Zřizovatel IČO 00291315,obec,,Zlínský
school:75003376,IČO 75003376,75003376,founder:00238104,Zřizovatel IČO 00238104,obec,,Středočeský
school:75001675,IČO 75001675,75001675,founder:00287474,Zřizovatel IČO 00287474,obec,,Zlínský
school:70991693,IČO 70991693,70991693,founder:00488879,Zřizovatel IČO 00488879,obec,,Jihomoravský
school:04356764,IČO 04356764,04356764,founder:00243931,Zřizovatel IČO 00243931,obec,,Středočeský
school:75033151,IČO 75033151,75033151,founder:00509001,Zřizovatel IČO 00509001,obec,,Středočeský
school:73732737,IČO 73732737,73732737,founder:00572675,Zřizovatel IČO 00572675,obec,,Karlovarský
school:71007385,IČO 71007385,71007385,founder:00239828,Zřizovatel IČO 00239828,obec,,Středočeský
school:70993602,IČO 70993602,70993602,founder:00279013,Zřizovatel IČO 00279013,obec,,Pardubický
school:70640114,IČO 70640114,70640114,founder:00299511,Zřizovatel IČO 00299511,obec,,Olomoucký
school:70983348,IČO 70983348,70983348,founder:00266809,Zřizovatel IČO 00266809,obec,,Ústecký
school:70698406,IČO 70698406,70698406,founder:00265110,Zřizovatel IČO 00265110,obec,,Ústecký
school:70996938,IČO 70996938,70996938,founder:00232947,Zřizovatel IČO 00232947,obec,,Středočeský
school:71006419,IČO 71006419,71006419,founder:00279943,Zřizovatel IČO 00279943,obec,,Jihomoravský
school:72558652,IČO 72558652,72558652,founder:00233811,Zřizovatel IČO 00233811,obec,,Středočeský
school:70981710,IČO 70981710,70981710,founder:00488861,Zřizovatel IČO 00488861,obec,,Jihomoravský
school:71295143,IČO 71295143,71295143,founder:00526461,Zřizovatel IČO 00526461,obec,,Ústecký
school:70984760,IČO 70984760,70984760,founder:00373541,Zřizovatel IČO 00373541,obec,,Jihomoravský
school:70999414,IČO 70999414,70999414,founder:00579491,Zřizovatel IČO 00579491,obec,,Pardubický
school:70993394,IČO 70993394,70993394,founder:00250813,Zřizovatel IČO 00250813,obec,,Jihočeský
school:75004500,IČO 75004500,75004500,founder:00264229,Zřizovatel IČO 00264229,obec,,Ústecký
school:75030187,IČO 75030187,75030187,founder:00662861,Zřizovatel IČO 00662861,obec,,Středočeský
school:10867601,IČO 10867601,10867601,founder:00488321,Zřizovatel IČO 00488321,obec,,Jihomoravský
school:02032287,IČO 02032287,02032287,founder:00241555,Zřizovatel IČO 00241555,obec,,Středočeský
school:60156228,IČO 60156228,60156228,founder:00580511,Zřizovatel IČO 00580511,obec,,Pardubický
school:60610727,IČO 60610727,60610727,founder:00256374,Zřizovatel IČO 00256374,obec,,Plzeňský
school:70993181,IČO 70993181,70993181,founder:00578525,Zřizovatel IČO 00578525,obec,,Královéhradecký
school:75024390,IČO 75024390,75024390,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:72744634,IČO 72744634,72744634,founder:00264644,Zřizovatel IČO 00264644,obec,,Ústecký
school:75007703,IČO 75007703,75007703,founder:00635316,Zřizovatel IČO 00635316,obec,,Olomoucký
school:46383719,IČO 46383719,46383719,founder:00235768,Zřizovatel IČO 00235768,obec,,Středočeský
school:71002481,IČO 71002481,71002481,founder:00635626,Zřizovatel IČO 00635626,obec,,Olomoucký
school:19320574,IČO 19320574,19320574,founder:00241539,Zřizovatel IČO 00241539,obec,,Středočeský
school:71295097,IČO 71295097,71295097,founder:00237388,Zřizovatel IČO 00237388,obec,,Středočeský
school:70988854,IČO 70988854,70988854,founder:00511200,Zřizovatel IČO 00511200,obec,,Vysočina
school:72555408,IČO 72555408,72555408,founder:00234559,Zřizovatel IČO 00234559,obec,,Středočeský
school:75034743,IČO 75034743,75034743,founder:00234745,Zřizovatel IČO 00234745,obec,,Středočeský
school:75017024,IČO 75017024,75017024,founder:00579246,Zřizovatel IČO 00579246,obec,,Královéhradecký
school:75022087,IČO 75022087,75022087,founder:00295817,Zřizovatel IČO 00295817,obec,,Vysočina
school:75833581,IČO 75833581,75833581,founder:00374903,Zřizovatel IČO 00374903,obec,,Jihomoravský
school:75034671,IČO 75034671,75034671,founder:00239704,Zřizovatel IČO 00239704,obec,,Středočeský
school:71003142,IČO 71003142,71003142,founder:00274259,Zřizovatel IČO 00274259,obec,,Pardubický
school:60156660,IČO 60156660,60156660,founder:00274623,Zřizovatel IČO 00274623,obec,,Pardubický
school:72744731,IČO 72744731,72744731,founder:00081531,Zřizovatel IČO 00081531,obec,,Ústecký
school:72564750,IČO 72564750,72564750,founder:00639672,Zřizovatel IČO 00639672,obec,,Středočeský
school:70987084,IČO 70987084,70987084,founder:00273767,Zřizovatel IČO 00273767,obec,,Pardubický
school:75029731,IČO 75029731,75029731,founder:00636037,Zřizovatel IČO 00636037,obec,,Olomoucký
school:75000873,IČO 75000873,75000873,founder:00581216,Zřizovatel IČO 00581216,obec,,Jihočeský
school:71000674,IČO 71000674,71000674,founder:00635286,Zřizovatel IČO 00635286,obec,,Olomoucký
school:06000061,IČO 06000061,06000061,founder:00580589,Zřizovatel IČO 00580589,obec,,Pardubický
school:21551499,IČO 21551499,21551499,founder:00233153,Zřizovatel IČO 00233153,obec,,Středočeský
school:75023571,IČO 75023571,75023571,founder:00360597,Zřizovatel IČO 00360597,obec,,Zlínský
school:60611189,IČO 60611189,60611189,founder:00258598,Zřizovatel IČO 00258598,obec,,Plzeňský
school:75034000,IČO 75034000,75034000,founder:00236543,Zřizovatel IČO 00236543,obec,,Středočeský
school:71011587,IČO 71011587,71011587,founder:00365726,Zřizovatel IČO 00365726,obec,,Jihomoravský
school:71004661,IČO 71004661,71004661,founder:00240443,Zřizovatel IČO 00240443,obec,,Středočeský
school:75001446,IČO 75001446,75001446,founder:00252603,Zřizovatel IČO 00252603,obec,,Jihočeský
school:75000164,IČO 75000164,75000164,founder:00252751,Zřizovatel IČO 00252751,obec,,Jihočeský
school:70984026,IČO 70984026,70984026,founder:00288454,Zřizovatel IČO 00288454,obec,,Olomoucký
school:71012206,IČO 71012206,71012206,founder:00244601,Zřizovatel IČO 00244601,obec,,Středočeský
school:06263232,IČO 06263232,06263232,founder:00242161,Zřizovatel IČO 00242161,obec,,Středočeský
school:75003902,IČO 75003902,75003902,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:86652206,IČO 86652206,86652206,founder:00235342,Zřizovatel IČO 00235342,obec,,Středočeský
school:70993491,IČO 70993491,70993491,founder:00234737,Zřizovatel IČO 00234737,obec,,Středočeský
school:75031167,IČO 75031167,75031167,founder:00640336,Zřizovatel IČO 00640336,obec,,Středočeský
school:70995419,IČO 70995419,70995419,founder:00269905,Zřizovatel IČO 00269905,obec,,Pardubický
school:71010297,IČO 71010297,71010297,founder:00273007,Zřizovatel IČO 00273007,obec,,Královéhradecký
school:72741813,IČO 72741813,72741813,founder:00264971,Zřizovatel IČO 00264971,obec,,Ústecký
school:72561343,IČO 72561343,72561343,founder:00257630,Zřizovatel IČO 00257630,obec,,Plzeňský
school:71004629,IČO 71004629,71004629,founder:00845451,Zřizovatel IČO 00845451,obec,,Moravskoslezský
school:72547324,IČO 72547324,72547324,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:70998761,IČO 70998761,70998761,founder:00269841,Zřizovatel IČO 00269841,obec,,Pardubický
school:72742488,IČO 72742488,72742488,founder:00263583,Zřizovatel IČO 00263583,obec,,Ústecký
school:70996385,IČO 70996385,70996385,founder:00250520,Zřizovatel IČO 00250520,obec,,Jihočeský
school:71005668,IČO 71005668,71005668,founder:00263664,Zřizovatel IČO 00263664,obec,,Ústecký
school:75034301,IČO 75034301,75034301,founder:00508926,Zřizovatel IČO 00508926,obec,,Středočeský
school:70984247,IČO 70984247,70984247,founder:00581909,Zřizovatel IČO 00581909,obec,,Jihočeský
school:72743280,IČO 72743280,72743280,founder:00266281,Zřizovatel IČO 00266281,obec,,Ústecký
school:71294261,IČO 71294261,71294261,founder:00854034,Zřizovatel IČO 00854034,obec,,Pardubický
